EUD01_01,EUD01_02,EUD01_03,EUD01_04,EUD01_05,EUD01_06,EUD01_07,EUD01_08,EUD01_09,EUD01_96,EUD01_97,EUD01_99,id,Generation,HH02,HH03,HH04,IN02,IN05,SI03_3_H,PB01_mod,S01_mod,SI06_mod,HLS02_mod,DHO01_mod,DEGURBA_mod,DHE01_mod,DHE02_mod,DHE03_mod,DHE04_mod,RA04_mod,VV10,res_stat_mod_1,arop_mod,RA03,VH01a,DO27_mod
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1.0,28.0,1.0,4.0,8.0,154.0,1.0,1.0,0,0,0,0,3.0,5.0,0,3.0,0,0,1.0,0,,9.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,1.0,23.0,1.0,1.0,8.0,154.0,11.0,2.0,0,0,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,9.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,1.0,25.0,1.0,4.0,8.0,154.0,7.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,1.0,0,,10.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,757.0,1.0,24.0,1.0,1.0,8.0,154.0,14.0,1.0,0,1,0,1,3.0,5.0,0,3.0,1,0,1.0,1,,9.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,1.0,44.0,1.0,4.0,8.0,92.0,14.0,1.0,0,0,0,0,3.0,3.0,1,2.0,0,0,0.0,0,,7.0,8.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,1.0,42.0,1.0,4.0,8.0,154.0,8.0,1.0,0,0,0,0,3.0,3.0,0,2.0,0,0,0.0,0,,7.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,780.0,1.0,38.0,1.0,4.0,8.0,154.0,12.0,1.0,0,0,0,1,3.0,3.0,0,3.0,1,0,0.0,0,,4.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,784.0,1.0,26.0,1.0,1.0,8.0,95.0,16.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,1.0,0,,9.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,786.0,1.0,24.0,1.0,1.0,8.0,154.0,13.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,8.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,788.0,1.0,40.0,1.0,4.0,8.0,154.0,9.0,1.0,0,0,0,1,3.0,3.0,0,3.0,1,0,0.0,0,,3.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,790.0,1.0,43.0,1.0,1.0,8.0,47.0,16.0,1.0,0,0,0,1,3.0,4.0,0,3.0,1,1,0.0,1,,5.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,1.0,30.0,1.0,1.0,8.0,71.0,11.0,2.0,0,0,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,8.0,0.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,1.0,36.0,1.0,4.0,8.0,154.0,17.0,1.0,1,1,0,1,3.0,3.0,0,3.0,1,0,2.0,0,,10.0,10.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,808.0,1.0,27.0,1.0,4.0,8.0,154.0,8.0,1.0,0,0,0,0,3.0,5.0,0,3.0,0,0,0.0,0,,12.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,809.0,1.0,18.0,1.0,4.0,8.0,154.0,16.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,2.0,0.0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,1.0,24.0,1.0,1.0,8.0,60.0,19.0,1.0,0,1,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,8.0,4.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,813.0,1.0,38.0,2.0,4.0,8.0,154.0,17.0,1.0,1,1,0,0,3.0,4.0,0,3.0,1,1,0.0,0,,10.0,1.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,2.0,27.0,1.0,5.0,8.0,1.0,19.0,1.0,0,1,0,0,3.0,5.0,0,3.0,1,0,1.0,1,,9.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,820.0,1.0,44.0,1.0,4.0,8.0,154.0,12.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,1,0.0,0,,5.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,822.0,1.0,40.0,1.0,1.0,8.0,154.0,13.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,1,0.0,0,,6.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,838.0,1.0,31.0,1.0,4.0,8.0,187.0,12.0,2.0,0,0,0,0,3.0,3.0,0,3.0,0,0,1.0,0,,7.0,9.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,849.0,1.0,28.0,1.0,1.0,8.0,154.0,12.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,1,0.0,0,,7.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,1.0,32.0,1.0,1.0,8.0,71.0,12.0,1.0,0,0,0,1,3.0,4.0,0,3.0,1,0,0.0,0,,8.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,864.0,1.0,30.0,1.0,1.0,8.0,73.0,17.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,1,2.0,0,,9.0,4.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,869.0,1.0,25.0,1.0,1.0,8.0,117.0,12.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,2.0,1,,7.0,6.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,874.0,1.0,27.0,1.0,10.0,8.0,73.0,1.0,1.0,0,0,0,0,3.0,1.0,0,3.0,0,0,1.0,0,,7.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,875.0,1.0,32.0,1.0,10.0,8.0,154.0,1.0,1.0,1,0,0,1,3.0,4.0,0,3.0,0,0,2.0,0,,9.0,15.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,879.0,1.0,27.0,1.0,10.0,8.0,154.0,1.0,1.0,0,0,0,0,3.0,4.0,0,3.0,0,0,2.0,0,,7.0,10.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,1.0,32.0,1.0,4.0,8.0,154.0,15.0,1.0,0,0,0,1,3.0,4.0,0,3.0,1,0,2.0,0,,9.0,17.0,1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,1.0,32.0,1.0,10.0,8.0,187.0,18.0,2.0,1,1,0,1,3.0,4.0,0,3.0,1,0,2.0,0,,9.0,16.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,890.0,1.0,28.0,2.0,7.0,8.0,154.0,15.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,6.0,9.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,1.0,30.0,2.0,1.0,8.0,154.0,19.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,1,1.0,0,,6.0,15.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.0,28.0,2.0,1.0,8.0,154.0,19.0,1.0,1,0,0,0,3.0,5.0,0,3.0,1,1,1.0,0,,8.0,16.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,1.0,30.0,2.0,1.0,8.0,154.0,19.0,1.0,1,0,0,0,3.0,5.0,0,3.0,1,0,1.0,0,,5.0,14.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,910.0,1.0,42.0,1.0,1.0,8.0,154.0,21.0,1.0,1,1,0,0,3.0,4.0,0,3.0,1,1,1.0,1,,7.0,15.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,1.0,34.0,1.0,1.0,8.0,154.0,19.0,1.0,1,0,0,1,3.0,4.0,0,3.0,1,1,1.0,1,,6.0,14.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,1.0,38.0,1.0,1.0,8.0,154.0,12.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,8.0,15.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,921.0,1.0,36.0,2.0,4.0,8.0,154.0,9.0,0.0,0,0,0,1,3.0,3.0,0,2.0,1,1,1.0,0,,7.0,15.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,1.0,37.0,2.0,2.0,8.0,154.0,19.0,1.0,1,0,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,6.0,16.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,1.0,50.0,1.0,4.0,8.0,154.0,16.0,1.0,1,0,0,0,3.0,3.0,0,3.0,1,1,1.0,0,,10.0,6.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,930.0,1.0,45.0,2.0,1.0,8.0,154.0,19.0,1.0,1,0,0,0,3.0,5.0,0,3.0,1,1,1.0,1,,6.0,9.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,1.0,36.0,2.0,1.0,8.0,154.0,20.0,1.0,1,0,0,1,3.0,4.0,0,3.0,1,1,1.0,1,,6.0,14.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,1.0,38.0,2.0,4.0,8.0,154.0,15.0,1.0,1,0,0,0,3.0,5.0,0,3.0,1,1,1.0,0,,9.0,14.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,1.0,31.0,2.0,1.0,8.0,154.0,17.0,1.0,0,1,0,0,3.0,5.0,0,3.0,1,0,1.0,0,,11.0,10.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,948.0,1.0,39.0,1.0,1.0,8.0,154.0,20.0,1.0,1,1,0,1,3.0,4.0,0,3.0,1,1,1.0,1,,6.0,14.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,953.0,1.0,39.0,2.0,1.0,8.0,154.0,20.0,1.0,1,1,0,0,3.0,5.0,0,3.0,1,1,1.0,1,,6.0,14.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,958.0,1.0,30.0,2.0,1.0,8.0,154.0,18.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,7.0,11.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,961.0,1.0,32.0,2.0,1.0,8.0,154.0,18.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,1,1.0,1,,6.0,14.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.0,1.0,35.0,1.0,1.0,8.0,154.0,19.0,1.0,1,0,0,0,3.0,5.0,0,3.0,1,1,1.0,0,,7.0,12.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,1.0,49.0,2.0,1.0,8.0,203.0,12.0,1.0,0,0,0,1,3.0,3.0,1,2.0,1,0,2.0,1,,9.0,16.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,1.0,34.0,2.0,7.0,8.0,95.0,14.0,1.0,0,0,0,1,3.0,4.0,0,2.0,1,1,1.0,0,,3.0,8.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,976.0,1.0,36.0,1.0,1.0,8.0,154.0,19.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,1,1.0,1,,6.0,16.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,1.0,48.0,2.0,1.0,8.0,154.0,20.0,1.0,1,1,0,0,3.0,4.0,0,3.0,1,1,1.0,1,,6.0,14.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,1.0,56.0,1.0,1.0,8.0,154.0,20.0,1.0,1,0,0,0,3.0,4.0,0,3.0,1,1,1.0,1,,9.0,15.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,1.0,33.0,2.0,1.0,8.0,71.0,19.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,1,1.0,1,,6.0,15.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,994.0,1.0,39.0,2.0,1.0,8.0,154.0,20.0,1.0,1,0,0,1,3.0,4.0,0,3.0,1,0,1.0,1,,9.0,15.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999.0,1.0,48.0,2.0,1.0,8.0,154.0,20.0,1.0,1,1,0,0,3.0,4.0,0,3.0,1,0,1.0,1,,6.0,15.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,1.0,27.0,1.0,1.0,8.0,154.0,18.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,8.0,16.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1007.0,1.0,40.0,2.0,1.0,8.0,154.0,20.0,1.0,1,1,0,1,3.0,4.0,0,3.0,1,1,1.0,1,,9.0,16.0,1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,1.0,31.0,2.0,4.0,8.0,154.0,9.0,1.0,0,0,0,0,3.0,4.0,0,3.0,1,0,0.0,0,,4.0,3.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1020.0,1.0,24.0,1.0,4.0,8.0,154.0,8.0,1.0,0,0,0,0,3.0,5.0,0,3.0,0,0,1.0,0,,8.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1023.0,1.0,44.0,1.0,4.0,8.0,154.0,9.0,1.0,0,0,0,0,3.0,4.0,0,3.0,1,0,0.0,0,,10.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1030.0,1.0,21.0,1.0,4.0,8.0,154.0,12.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,0.0,1,,5.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1034.0,1.0,33.0,1.0,4.0,8.0,71.0,12.0,1.0,0,0,0,1,3.0,4.0,0,3.0,1,0,0.0,0,,6.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1043.0,1.0,25.0,1.0,4.0,8.0,33.0,6.0,1.0,0,0,0,0,3.0,4.0,0,3.0,0,0,0.0,0,,9.0,1.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.0,1.0,23.0,1.0,4.0,8.0,154.0,12.0,2.0,0,0,0,0,3.0,5.0,0,3.0,1,0,1.0,0,,9.0,10.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,1.0,35.0,1.0,4.0,8.0,71.0,11.0,1.0,0,0,0,0,3.0,4.0,0,3.0,1,0,1.0,0,,9.0,7.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1050.0,1.0,36.0,1.0,4.0,8.0,33.0,12.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,5.0,6.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1053.0,1.0,38.0,1.0,4.0,8.0,154.0,11.0,1.0,1,0,0,0,3.0,4.0,0,3.0,1,0,0.0,0,,7.0,6.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,1.0,37.0,1.0,4.0,8.0,154.0,7.0,1.0,0,0,0,0,3.0,4.0,0,3.0,0,0,0.0,0,,6.0,7.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1059.0,1.0,39.0,1.0,4.0,8.0,71.0,10.0,1.0,1,0,0,1,3.0,3.0,0,3.0,0,0,2.0,0,,8.0,9.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,1.0,43.0,1.0,4.0,8.0,154.0,12.0,1.0,1,0,0,1,3.0,4.0,0,3.0,0,1,1.0,0,,9.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1074.0,1.0,44.0,1.0,10.0,8.0,154.0,12.0,1.0,0,0,0,1,3.0,1.0,0,3.0,1,0,2.0,0,,12.0,6.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1077.0,1.0,26.0,1.0,4.0,8.0,95.0,5.0,1.0,0,0,0,0,3.0,4.0,0,3.0,0,1,1.0,0,,6.0,7.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1085.0,1.0,35.0,2.0,4.0,8.0,154.0,3.0,1.0,0,0,0,0,3.0,5.0,0,3.0,0,0,0.0,0,,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1088.0,1.0,40.0,1.0,4.0,8.0,154.0,3.0,1.0,0,0,0,0,3.0,5.0,0,3.0,0,0,1.0,0,,7.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1095.0,1.0,33.0,1.0,4.0,8.0,71.0,12.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,1.0,0,,5.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1096.0,1.0,36.0,1.0,4.0,8.0,71.0,12.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,1.0,0,,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1103.0,1.0,27.0,1.0,4.0,8.0,184.0,1.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1106.0,1.0,35.0,1.0,4.0,8.0,154.0,8.0,1.0,0,0,0,0,3.0,4.0,0,3.0,1,0,1.0,0,,6.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,1.0,38.0,1.0,5.0,8.0,154.0,3.0,1.0,0,0,0,0,3.0,4.0,0,3.0,1,0,1.0,0,,8.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1119.0,1.0,35.0,1.0,4.0,8.0,154.0,5.0,1.0,0,0,0,0,3.0,5.0,0,3.0,0,1,1.0,0,,12.0,0.0,1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,1.0,27.0,1.0,4.0,8.0,154.0,15.0,1.0,0,1,0,1,3.0,4.0,1,2.0,1,1,1.0,1,,7.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,1.0,26.0,1.0,1.0,8.0,95.0,12.0,2.0,0,0,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,8.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,1.0,23.0,1.0,1.0,8.0,154.0,16.0,2.0,0,0,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,7.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1135.0,1.0,28.0,2.0,4.0,8.0,154.0,11.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,9.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1138.0,1.0,41.0,1.0,1.0,8.0,154.0,15.0,1.0,0,0,0,1,3.0,3.0,0,3.0,1,0,0.0,0,,2.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1141.0,1.0,48.0,1.0,1.0,8.0,60.0,13.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,1,0.0,1,,8.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1152.0,1.0,30.0,2.0,10.0,8.0,154.0,1.0,1.0,0,0,0,0,3.0,4.0,0,3.0,0,0,2.0,0,,7.0,5.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1153.0,1.0,42.0,1.0,10.0,8.0,154.0,13.0,1.0,1,0,0,1,3.0,1.0,1,1.0,1,0,2.0,0,,9.0,14.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1165.0,1.0,29.0,2.0,10.0,8.0,154.0,1.0,1.0,0,0,0,0,3.0,4.0,0,3.0,0,0,2.0,0,,7.0,5.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1166.0,1.0,48.0,1.0,10.0,8.0,154.0,13.0,1.0,1,0,0,1,3.0,1.0,1,1.0,1,0,2.0,0,,9.0,14.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,37.0,1.0,4.0,8.0,154.0,13.0,1.0,1,0,0,0,3.0,4.0,0,3.0,1,1,0.0,1,,7.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1182.0,1.0,29.0,1.0,1.0,8.0,154.0,16.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,8.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1189.0,1.0,38.0,1.0,1.0,8.0,154.0,12.0,1.0,0,0,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,4.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1194.0,1.0,40.0,1.0,4.0,8.0,154.0,16.0,1.0,0,0,0,1,3.0,3.0,0,3.0,1,0,0.0,0,,4.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,1.0,33.0,1.0,1.0,8.0,47.0,19.0,2.0,1,1,0,1,3.0,4.0,0,3.0,1,1,0.0,0,,8.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.0,1.0,31.0,1.0,1.0,8.0,117.0,18.0,2.0,1,1,0,1,3.0,5.0,0,3.0,1,1,0.0,0,,7.0,8.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1230.0,1.0,41.0,1.0,1.0,8.0,154.0,13.0,1.0,0,0,0,0,3.0,4.0,0,3.0,1,0,0.0,0,,5.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2518.0,2.0,33.0,2.0,1.0,8.0,1.0,20.0,2.0,1,0,0,1,3.0,4.0,0,3.0,1,0,0.0,1,,12.0,16.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2536.0,1.0,39.0,1.0,4.0,8.0,154.0,7.0,1.0,1,0,0,1,3.0,5.0,0,3.0,1,1,2.0,0,,9.0,7.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,1.0,4.0,2.0,207.0,18.0,2.0,1,0,0,1,2.0,3.0,1,2.0,1,1,1.0,0,,6.0,12.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,38.0,2.0,4.0,2.0,1.0,18.0,2.0,1,0,0,1,2.0,4.0,0,3.0,1,1,1.0,1,,8.0,14.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,70.0,1.0,8.0,2.0,207.0,14.0,2.0,1,0,0,0,2.0,2.0,1,2.0,1,1,1.0,1,,7.0,14.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,37.0,2.0,7.0,2.0,207.0,21.0,2.0,1,1,0,0,2.0,4.0,0,3.0,1,0,1.0,0,,8.0,13.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,59.0,2.0,8.0,2.0,207.0,12.0,2.0,0,0,0,0,2.0,2.0,1,2.0,1,0,0.0,0,,3.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,22.0,1.0,5.0,2.0,1.0,12.0,2.0,0,0,0,0,2.0,1.0,0,3.0,1,1,2.0,1,,12.0,8.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,60.0,1.0,4.0,2.0,207.0,14.0,2.0,1,0,0,1,2.0,3.0,1,1.0,1,1,2.0,1,,3.0,0.0,1
